"astro-ph/9901003","Bob Shirey","Robert E. Shirey (1), Hale V. Bradt (2), Alan M. Levine (2) ((1) UCSB,
  (2) MIT)","The Complete ""Z"" Track of Circinus X-1","To be published in the May 20, 1999 issue of ApJ (Vol. 517). (19
  pages, including 13 figures)",,"10.1086/307188","CSR-98-68","astro-ph",,"  We carried out an extensive RXTE campaign, in 1997 June, to study Circinus
X-1 during the active portion of its 16.55-d intensity cycle. The observations
spanned 10 days, including 56% coverage for 7 d, and allowed us to find time
segments which clearly demonstrate continuous evolution along the horizontal,
normal, and flaring branches (HB/NB/FB) of a Z-source low-mass X-ray binary.
These results confirm and extend the behavior we inferred from earlier
observations. Here we study the continuous evolution of the Fourier power
spectra and the energy spectra around the complete hardness-intensity track. A
narrow quasi-periodic oscillation (QPO) peak, previously observed in the power
spectra at 1.3-32 Hz, increases in frequency from 12 Hz to 25 Hz moving down a
vertical extension of the HB in the hardness-intensity diagram. These
horizontal branch QPOs (HBOs) occur near 30 Hz and fade in strength on the
horizontal portion of the HB, while a broad peak in the power spectrum arises
near 4 Hz. This peak becomes much more prominent along the NB and remains near
4 Hz (the normal branch QPOs, or NBOs). On the FB, neither QPO is present and
the power spectrum is dominated by very low frequency noise. We also found that
each branch of the spectral track is associated with a specific type of
evolution of the energy spectrum. We explored various models for the energy
spectrum and parameterized the evolution of the spectrum in terms of a
two-component model consisting of a multi-temperature ""disk blackbody"" and a
higher-temperature (~2 keV) blackbody. We also show that an unusual line- or
edge-like feature occurs at ~10 keV in energy spectra from the FB and lower NB.
This unusual feature is very similar to one seen on the FB and lower NB of the
Z source GX 5-1.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 04:51:30 GMT""}]","2009-10-31"
"astro-ph/9901004","Arnon Dar","Arnon Dar, A. De R\'ujula and Nikos Antoniou","A common origin of all the species of high-energy cosmic rays?","Includes a discussion of the contribution of inverse Compton
  scattering of CR electrons by starlight in the halo to the gamma background
  radiation. One corrected typo. Additional references, and figures to compare
  predictions for the angular dependence of the gamma background radiation with
  data. Conclusions are unchanged",,,,"astro-ph hep-ph",,"  Cosmic ray nuclei, cosmic ray electrons with energy above a few GeV, and the
diffuse gamma-ray background radiation (GBR) above a few MeV, presumed to be
extragalactic, could all have their origin or residence in our galaxy and its
halo. The mechanism accelerating hadrons and electrons is the same, the
electron spectrum is modulated by inverse Compton scattering on starlight and
on the microwave background radiation; the $\gamma$-rays are the resulting
recoiling photons. The spectral indices of the cosmic-ray electrons and of the
GBR, calculated on this simple basis, agree with observations. The angular
dependence and the approximate magnitude of the GBR are also explained.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 11:42:10 GMT""},{""version"":""v2"",""created"":""Sat, 31 Jul 1999 19:35:53 GMT""}]","2007-05-23"
"astro-ph/9901005","Arnon Dar","Arnon Dar","Are extragalactic gamma ray bursts the source of the highest energy
  cosmic rays?","ApJL, submitted",,,,"astro-ph hep-ph",,"  Recent observations with the large air shower arrays of ultra high energy
cosmic rays (UHECR) and recent measurements/estimates of the redshifts of gamma
ray bursts (GRBs) seem to rule out extragalactic GRBs as the source of the
cosmic rays that are observed near Earth, including those with the highest
energies.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 13:35:20 GMT""}]","2007-05-23"
"cond-mat/9901003","Yong Baek Kim","Yong Baek Kim and Ziqiang Wang","Quantum-disordered slave-boson theory of underdoped cuprates","5 pages, Replaced by the published version","Europhys. Lett. 50, 656 (2000)","10.1209/epl/i2000-00320-5",,"cond-mat.str-el cond-mat.supr-con",,"  We study the stability of the spin gap phase in the U(1) slave-boson theory
of the t-J model in connection to the underdoped cuprates. We approach the spin
gap phase from the superconducting state and consider the quantum phase
transition of the slave-bosons at zero temperature by introducing vortices in
the boson superfluid. At finite temperatures, the properties of the bosons are
different from those of the strange metal phase and lead to modified gauge
field fluctuations. As a result, the spin gap phase can be stabilized in the
quantum critical and quantum disordered regime of the boson system. We also
show that the regime of quantum disordered bosons with the paired fermions can
be regarded as the strong coupling version of the recently proposed nodal
liquid theory.
","[{""version"":""v1"",""created"":""Sat, 2 Jan 1999 19:35:33 GMT""},{""version"":""v2"",""created"":""Wed, 3 Nov 1999 16:17:06 GMT""},{""version"":""v3"",""created"":""Wed, 13 Sep 2000 02:52:50 GMT""}]","2009-10-31"
"cond-mat/9901004","Qimiao Si","Robert L. Merrill and Qimiao Si","Andreev Reflection and Spin Injection into $s-$ and $d-$wave
  Superconductors","4 pages, REVTEX, 1 figure included; typos corrected",,"10.1103/PhysRevLett.83.5326",,"cond-mat.str-el cond-mat.supr-con",,"  We study the effect of spin injection into $s-$ and $d-$wave superconductors,
with an emphasis on the interplay between boundary and bulk spin transport
properties. The quantities of interest include the amount of non-equilibrium
magnetization ($m$), as well as the induced spin-dependent current ($I_s$) and
boundary voltage ($V_s$). In general, the Andreev reflection makes each of the
three quantities depend on a different combination of the boundary and bulk
contributions. The situation simplifies either for half-metallic ferromagnets
or in the strong barrier limit, where both $V_s$ and $m$ depend solely on the
bulk spin transport/relaxation properties. The implications of our results for
the on-going spin injection experiments in high $T_c$ cuprates are discussed.
","[{""version"":""v1"",""created"":""Sat, 2 Jan 1999 22:23:41 GMT""},{""version"":""v2"",""created"":""Sun, 17 Jan 1999 00:46:22 GMT""}]","2009-10-31"
"cond-mat/9901005","Sergey Kravchenko","S. V. Kravchenko (Northeastern University), M. P. Sarachik (City
  College of New York), and D. Simonian (Columbia University)","Comment on ""Theory of metal-insulator transitions in gated
  semiconductors"" (B. L. Altshuler and D. L. Maslov, Phys. Rev. Lett. 82, 145
  (1999))","1 page; submitted to PRL","Phys. Rev. Lett. 83, 2091 (1999)","10.1103/PhysRevLett.83.2091",,"cond-mat.str-el",,"  In a recent Letter, Altshuler and Maslov propose a model which attributes the
anomalous temperature and field dependence of the resistivity of
two-dimensional electron (or hole) systems to the charging and discharging of
traps in the oxide (spacer), rather than to intrinsic behavior of interacting
particles associated with a conductor-insulator transition in two dimensions.
We argue against this model based on existing experimental evidence.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 02:50:19 GMT""}]","2009-10-31"
"cond-mat/9901006","Konrad W. Lehnert","K.W. Lehnert, N. Argaman, H.-R. Blank, K.C. Wong, S.J. Allen, E.L. Hu,
  H. Kroemer (University of California Santa Barbara, Santa Barbara CA)","Nonequilibrium ac Josephson effect in mesoscopic Nb-InAs-Nb junctions","4 pages, 4 embedded figures, to be published in Phys. Rev. Lett. An
  HTML presentation of these results is available at
  http://www.qi.ucsb.edu/Konrad/summary/summary.htm",,"10.1103/PhysRevLett.82.1265",,"cond-mat.supr-con cond-mat.mes-hall",,"  Microwave irradiation of Nb-InAs-Nb junctions reveals frequency-doubled
Josephson currents which persist to high temperatures, in the absence of a
critical current. A nonequilibrium dynamical model, based on time-dependent
Andreev bound states, successfully accounts for the resulting half-integer
Shapiro step and an enhancement in the conductance near zero bias.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 03:35:15 GMT""}]","2009-10-31"
"cond-mat/9901007","Farhad Jafarpour","M.E. Fouladvand, F.Jafarpour","Multi-Species Asymmetric Exclusion Process in Ordered Sequential Update","Latex file 36 pages with 10 EPS figures",,"10.1088/0305-4470/32/32/301",,"cond-mat.stat-mech",,"  A multi-species generalization of the asymmetric simple exclusion process
(ASEP) is studied in ordered sequential and sub-lattice parallel updating
schemes. In this model particles hop with their own specific probabilities to
their rightmost empty site and fast particles overtake slow ones with a
definite probability. Using Matrix Product Ansatz (MPA), we obtain the relevant
algebra, and study the uncorrelated stationary state of the model both for an
open system and on a ring. A complete comparison between the physical results
in these updates and those of random sequential introduced in [20,21] is made.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 13:10:13 GMT""}]","2009-10-31"
"cond-mat/9901008","Duplantier","Bertrand Duplantier","Exact Multifractal Exponents for Two-Dimensional Percolation","5 pages, 3 figures (in colors)",,"10.1103/PhysRevLett.82.3940","IHP98-02/Saclay Spht98-125","cond-mat.stat-mech",,"  The harmonic measure (or diffusion field or electrostatic potential) near a
percolation cluster in two dimensions is considered. Its moments, summed over
the accessible external hull, exhibit a multifractal spectrum, which I
calculate exactly. The generalized dimensions D(n) as well as the MF function
f(alpha) are derived from generalized conformal invariance, and are shown to be
identical to those of the harmonic measure on 2D random walks or self-avoiding
walks. An exact application to the anomalous impedance of a rough percolative
electrode is given. The numerical checks are excellent. Another set of exact
and universal multifractal exponents is obtained for n independent
self-avoiding walks anchored at the boundary of a percolation cluster. These
exponents describe the multifractal scaling behavior of the average nth moment
of the probabity for a SAW to escape from the random fractal boundary of a
percolation cluster in two dimensions.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 14:31:05 GMT""}]","2009-10-31"
"hep-ph/9901205","Ylsdd","Hong Xuan Liu, Chong Sheng Li and Zhen Jun Xiao","O(\alpha_s) QCD Corrections to Spin Correlations in $e^- e^+ \to t \bar
  t$ process at the NLC","12 pages, 4 figures, revised version (a few print mistakes are
  corrected, some numerical results are modified, and Fig.4 is added)","Phys.Lett.B458:393-401,1999","10.1016/S0370-2693(99)00593-6","PKU-TH-99-01","hep-ph",,"  Using a Generic spin basis, we present a general formalism of one-loop
radiative corrections to the spin correlations in the top quark pair production
at the Next Linear Collider, and calculate the O(\alpha_s) QCD corrections
under the soft gluon approximation. We find that: (a) in Off-diagonal basis,
the $O(\alpha_s)$ QCD corrections to $e_L^- e^+$ ($e_R^- e^+$) scattering
process increase the differential cross sections of the dominant spin component
$t_{\uparrow}\bar{t}_{\downarrow}$ ($t_{\downarrow}\bar{t}_{\uparrow}$) by
$\sim 30%$ and $\sim (0.1%-3%)$ depending on the scattering angle for
$\sqrt{s}=400 GeV$ and 1 TeV, respectively; (b) in {Off-diagonal basis}
(Helicity basis), the dominant spin component makes up 99.8% ($\sim 53%$) of
the total cross section at both tree and one-loop level for $\sqrt{s}=400 GeV$,
and the Off-diagonal basis therefore remains to be the optimal spin basis after
the inclusion of $O(\alpha_s)$ QCD corrections.
","[{""version"":""v1"",""created"":""Sun, 3 Jan 1999 06:36:36 GMT""},{""version"":""v2"",""created"":""Thu, 18 Mar 1999 08:37:18 GMT""}]","2011-03-23"
