"astro-ph/9910430","Priscilla Chapman Frisch","P. C. Frisch","The Galactic Environments of Nearby Cool Stars","5 pages, 1 figure, proceedings of Nstars meeting at NASA Ames, June,
  1999",,,,"astro-ph",,"  The definition of nearby star systems is incomplete without an understanding
of the dynamical interaction between the stars and ambient interstellar
material. The Sun itself has been immersed in the Local Bubble interior void
for millions of years, and entered the outflow of interstellar material from
the Scorpius-Centaurus Association within the past $\sim10^5$ years.
Heliosphere dimensions have been relatively large during this period. A subset
of nearby stars have similar recent histories, and astrosphere properties are
predictable providing ambient interstellar matter and stellar activity cycles
are understood. The properties of astrospheres can be used to probe the
interstellar medium, and in turn outer planets are more frequently immersed in
raw interstellar material than inner planets.
","[{""version"":""v1"",""created"":""Fri, 22 Oct 1999 21:35:06 GMT""}]","2007-05-23"
"astro-ph/9910431","Scott J. Kenyon","Scott J. Kenyon, E. A. Kolotilov, M. A. Ibragimov, and J. A. Mattei","Flickering in FU Orionis","19 pages of text, 3 tables, and 6 figures to be published in the
  Astrophysical Journal, 10 March 2000",,"10.1086/308515",,"astro-ph",,"  We analyze new and published optical photometric data of FU Orionis, an
eruptive pre-main sequence star. The outburst consists of a 5.5 mag rise at B
with an e-folding timescale of roughly 50 days. The rates of decline at B and V
are identical, 0.015 +- 0.001 mag per yr. Random fluctuations superimposed on
this decline have an amplitude of 0.035 +- 0.005 mag at V and occur on
timescales of 1 day or less. Correlations between V and the color indices U-B,
B-V, and V-R indicate that the variable source has the optical colors of a G0
supergiant. We associate this behavior with small amplitude flickering of the
inner accretion disk.
","[{""version"":""v1"",""created"":""Fri, 22 Oct 1999 21:51:45 GMT""}]","2009-10-31"
"astro-ph/9910432","Yuri Izotov","N. G. Guseva (1), Y. I. Izotov (1), T. X. Thuan (2) ((1) Main
  Astronomical Observatory, Kiev, Ukraine, (2) University of Virginia,
  Charlottesville, USA)","A Spectroscopic Study of a Large Sample of Wolf-Rayet Galaxies","49 pages, 9 figures, to appear in Astrophys. J",,"10.1086/308489",,"astro-ph",,"  We analyze long-slit spectral observations of 39 Wolf-Rayet (WR) galaxies
with heavy element mass fraction ranging over 2 orders of magnitude, from
Zsun/50 to 2Zsun. Nearly all galaxies in our sample show broad WR emission in
the blue region of the spectrum (the blue bump) consisting of an unresolved
blend of N III 4640, C III 4650, C IV 4658 and He II 4686 emission lines. Broad
C IV 5808 emission (the red bump) is detected in 30 galaxies. Additionally,
weaker WR emission lines are identified, most often the N III 4512 and Si III
4565 lines, which have very rarely or never been seen and discussed before in
WR galaxies. These emission features are characteristic of WN7-WN8 and WN9-WN11
stars respectively.
  We derive the numbers of early WC (WCE) and late WN (WNL) stars from the
luminosities of the red and blue bumps, and the number of O stars from the
luminosity of the Hbeta emission line. Additionally, we propose a new technique
for deriving the numbers of WNL stars from the N III 4512 and Si III 4565
emission lines. This technique is potentially more precise than the blue bump
method because it does not suffer from contamination of WCE and early WN (WNE)
stars and nebular gaseous emission.
  The N(WR)/N(O+WR) ratio decreases with decreasing metallicity, in agreement
with predictions of evolutionary synthesis models. The N(WC)/N(WN) ratios and
the equivalent widths of the blue bump EW(4650) and of the red bump EW(5808)
derived from observations are also in satisfactory agreement with theoretical
predictions.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 12:44:54 GMT""}]","2009-10-31"
"astro-ph/9910433","Jose A. Font","Jose A. Font (MPA, Garching), Jose M. Ibanez (Valencia), Philippos
  Papadopoulos (Portsmouth)","Numerical simulations of relativistic wind accretion on to black holes
  using Godunov-type methods","6 pages, 2 figures, to appear in the proceedings of the conference
  ""Godunov methods: theory and applications"", Oxford, October 1999",,,,"astro-ph",,"  We have studied numerically the so-called Bondi-Hoyle (wind) accretion on to
a rotating (Kerr) black hole in general relativity. We have used the
Kerr-Schild form of the Kerr metric, free of coordinate singularities at the
black hole horizon. The `test-fluid' approximation has been adopted, assuming
no dynamical evolution of the gravitational field. We have used a recent
formulation of the general relativistic hydrodynamic equations which casts them
into a first-order hyperbolic system of conservation laws. Our studies have
been performed using a Godunov-type scheme based on Marquina's flux-formula.
  We find that regardless of the value of the black hole spin the final
accretion pattern is always stable, leading to constant accretion rates of mass
and momentum. The flow is characterized by a strong tail shock which is
increasingly wrapped around the central black hole as the hole angular momentum
increases. The rotation induced asymmetry in the pressure field implies that
besides the well known drag, the black hole will experience also a lift normal
to the flow direction.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 15:54:53 GMT""}]","2007-05-23"
"cond-mat/9910369","Bruce M. Boghosian","Hudong Chen (1), Bruce M. Boghosian (2), Peter V. Coveney (3) ((1) Exa
  Corp., (2) Boston U., (3) U. London, QMW College)","A Ternary Lattice Boltzmann Model for Amphiphilic Fluids","12 pages, 6 figures included with graphicx",,"10.1098/rspa.2000.0601","BU-CCS-990901","cond-mat.soft comp-gas cond-mat.mtrl-sci nlin.CG",,"  A lattice Boltzmann model for amphiphilic fluid dynamics is presented. It is
a ternary model, in that it conserves mass separately for each chemical species
present (water, oil, amphiphile), and it maintains an orientational degree of
freedom for the amphiphilic species. Moreover, it models fluid interactions at
the microscopic level by introducing self-consistent forces between the
particles, rather than by positing a Landau free energy functional. This
combination of characteristics fills an important need in the hierarchy of
models currently available for amphiphilic fluid dynamics, enabling efficient
computer simulation and furnishing new theoretical insight. Several
computational results obtained from this model are presented and compared to
existing lattice-gas model results. In particular, it is noted that lamellar
structures, which are precluded by the Peierls instability in two-dimensional
systems with kinetic fluctuations, are not observed in lattice-gas models, but
are easily found in the corresponding lattice Boltzmann models. This points out
a striking difference in the phenomenology accessible to each type of model.
","[{""version"":""v1"",""created"":""Fri, 22 Oct 1999 17:36:14 GMT""}]","2009-10-31"
"cond-mat/9910370","Lipowski","A.Lipowski and D.Johnston","Cooling-rate effects in a model of (ideal?) glass","11 pages, 6 figures","Phys.Rev.E 61, 6375 (2000)","10.1103/PhysRevE.61.6375",,"cond-mat.stat-mech cond-mat.soft",,"  Using Monte Carlo simulations we study cooling-rate effects in a
three-dimensional Ising model with four-spin interaction. During coarsening,
this model develops growing energy barriers which at low temperature lead to
very slow dynamics. We show that the characteristic zero-temperature length
increases very slowly with the inverse cooling rate, similarly to the behaviour
of ordinary glasses. For computationally accessible cooling rates the model
undergoes an ideal glassy transition, i.e., the glassy transition for very
small cooling rate coincides a thermodynamic singularity. We also study cooling
of this model with a certain fraction of spins fixed. Due to such heterogeneous
crystalization seeds the final state strongly depends on the cooling rate.Only
for sufficiently fast cooling rate does the system end up in a glassy state
while slow cooling inevitably leads to a crystal phase.
","[{""version"":""v1"",""created"":""Fri, 22 Oct 1999 21:35:45 GMT""}]","2009-10-31"
"cond-mat/9910372","Karyn Le Hur","Karyn Le Hur","Kondo effect in crossed Luttinger liquids","7 pages, RevteX, to be published in Physical Review B","Phys. Rev. B 61, 1853 (2000).","10.1103/PhysRevB.61.1853",,"cond-mat.str-el",,"  We study the Kondo effect in two crossed Luttinger liquids, using Boundary
Conformal Field Theory. We predict two types of critical behaviors: either a
two-channel Kondo fixed point with a nonuniversal Wilson ratio, or a new theory
with an anomalous response identical to that found by Furusaki and Nagaosa (for
the Kondo effect in a single Luttinger liquid). Moreover, we discuss the
relevance of perturbations like channel anisotropy, and we make links with the
Kondo effect in a two-band Hubbard system modeled by a channel-dependent
Luttinger Hamiltonian. The suppression of backscattering off the impurity
produces a model similar to the four-channel Kondo theory.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 08:32:40 GMT""}]","2009-10-31"
"cond-mat/9910373","Han-Jin Noh","See-Hun Yang, S.-J. Oh (Department of Physics & Center for Strongly
  Correlated Materials Research, Seoul National University) Hyeong-Do Kim
  (Department of Physics, University of Seoul) Ran-Ju Jung (Japan Synchrontron
  Radiation Research Institute and Department of Material Physics, Osaka
  University) A. Sekiyama, T. Iwasaki, S. Suga (Department of Material Physics,
  Osaka University) Y. Saitoh (Japan Atomic Energy Research Institute) E.-J.
  Cho (Department of Physics, Chonnam National University) J.-G. Park
  (Department of Physics, Inha University)","High-resolution Ce 3d-edge resonant photoemission study of CeNi_2","4 pages, 3 figure",,"10.1103/PhysRevB.61.R13329",,"cond-mat.str-el",,"  Resonant photoemission (RPES) at the Ce 3d -> 4f threshold has been performed
for alpha-like compound CeNi_2 with extremely high energy resolution (full
width at half maximum < 0.2 eV) to obtain bulk-sensitive 4f spectral weight.
The on-resonance spectrum shows a sharp resolution-limited peak near the Fermi
energy which can be assigned to the tail of the Kondo resonance. However, the
spin-orbit side band around 0.3 eV binding energy corresponding to the f_{7/2}
peak is washed out, in contrast to the RPES spectrum at the Ce 3d -> 4f RPES
threshold. This is interpreted as due to the different surface sensitivity, and
the bulk-sensitive Ce 3d -> 4f RPES spectra are found to be consistent with
other electron spectroscopy and low energy properties for alpha-like
Ce-transition metal compounds, thus resolves controversy on the interpretation
of Ce compound photoemission. The 4f spectral weight over the whole valence
band can also be fitted fairly well with the Gunnarsson-Schoenhammer
calculation of the single impurity Anderson model, although the detailed
features show some dependence on the hybridization band shape and (possibly) Ce
5d emissions.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 08:59:34 GMT""}]","2009-10-31"
"cond-mat/9910374","Sven Lubeck","S. Lubeck","Moment analysis of the probability distributions of different sandpile
  models","6 pages, 6 figures, accepted for publication in Physical Review E","Physical Review E 61, 204 (2000)","10.1103/PhysRevE.61.204",,"cond-mat.stat-mech",,"  We reconsider the moment analysis of the Bak-Tang-Wiesenfeld and the Manna
sandpile model in two and three dimensions. In contrast to recently performed
investigations our analysis turns out that the models are characterized by
different scaling behavior, i.e., they belong to different universality
classes.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 13:17:42 GMT""}]","2009-10-31"
"cond-mat/9910375","Giorgio Parisi","Giorgio Parisi","Physics of glassy systems","Invited paper at the Lattice 99 conference, Pisa. 11 pages, 11
  figures",,"10.1016/S0920-5632(00)91598-6",,"cond-mat.dis-nn cond-mat.soft",,"  In this talk I present some of the recent theoretical results that have been
obtained on glassy systems like spin glasses or structural glasses. The
physical principles at the basis of the theory are explained in a simple
language (without using replicas) and the results are compared with large scale
numerical simulations. Finally we introduce the generalized fluctuation
dissipation relation that can be directly tested in experiments with the
present day technology.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 13:58:57 GMT""}]","2015-06-25"
"cs/9910020","Atsushi Fujii","Atsushi Fujii, Kentaro Inui, Takenobu Tokunaga, and Hozumi Tanaka","Selective Sampling for Example-based Word Sense Disambiguation","25 pages, 14 Postscript figures","Computational Linguistics, Vol.24, No.4, pp.573-597, 1998",,,"cs.CL",,"  This paper proposes an efficient example sampling method for example-based
word sense disambiguation systems. To construct a database of practical size, a
considerable overhead for manual sense disambiguation (overhead for
supervision) is required. In addition, the time complexity of searching a
large-sized database poses a considerable problem (overhead for search). To
counter these problems, our method selectively samples a smaller-sized
effective subset from a given example set for use in word sense disambiguation.
Our method is characterized by the reliance on the notion of training utility:
the degree to which each example is informative for future example sampling
when used for the training of the system. The system progressively collects
examples by selecting those with greatest utility. The paper reports the
effectiveness of our method through experiments on about one thousand
sentences. Compared to experiments with other example sampling methods, our
method reduced both the overhead for supervision and the overhead for search,
without the degeneration of the performance of the system.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 11:19:35 GMT""}]","2007-05-23"
"gr-qc/9910079","Carlo Rovelli","Marcus Gaul, Carlo Rovelli","Loop Quantum Gravity and the Meaning of Diffeomorphism Invariance","Lectures given at the 35th Karpacz Winter School on Theoretical
  Physics: From Cosmology to Quantum Gravity. 52 pages. 17 eps figures","Lect.Notes Phys. 541 (2000) 277-324",,"MPI-PhT-99/46","gr-qc hep-ph hep-th",,"  This series of lectures gives a simple and self-contained introduction to the
non-perturbative and background independent loop approach of canonical quantum
gravity. The Hilbert space of kinematical quantum states is constructed and a
complete basis of spin network states is introduced. An application of the
formalism is provided by the spectral analysis of the area operator, which is
the quantum analogue of the classical area function. This leads to one of the
key results of loop quantum gravity: the derivation of the discreteness of the
geometry and the computation of the quanta of area. Finally, an outlock on a
possible covariant formulation of the theory is given leading to a ""sum over
histories"" approach, denoted as spin foam model. Throughout the whole lecture
great significance is attached to conceptual and interpretational issues. In
particular, special emphasis is given to the role played by the diffeomorphism
group and the notion of observability in general relativity.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 02:18:10 GMT""},{""version"":""v2"",""created"":""Mon, 20 Dec 1999 17:37:35 GMT""}]","2007-05-23"
"gr-qc/9910080","Edward N. Glass","E.N. Glass and J.P. Krisch (Department of Physics, University of
  Michigan, Ann Arbor, Michgan)","Schwarzschild Atmospheric Processes: A Classical Path to the Quantum","to appear in Gen. Rel. Grav","Gen.Rel.Grav.32:735-741,2000","10.1023/A:1001923320156",,"gr-qc",,"  We develop some classical descriptions for processes in the Schwarzschild
string atmosphere. These processes suggest relationships between macroscopic
and microscopic scales. The classical descriptions developed in this essay
highlight the fundamental quantum nature of the Schwarzschild atmospheric
processes.
","[{""version"":""v1"",""created"":""Sat, 23 Oct 1999 14:17:04 GMT""}]","2011-04-15"
"hep-ex/9910049","Christopher Holck","CDF Collaboration","Search for Scalar Top and Scalar Bottom Quarks in $p\bar{p}$ collisions
  at $\sqrt{s}=1.8$ TeV","10 pages, 3 figures. Submitted to Physical Review Letters","Phys.Rev.Lett.84:5704-5709,2000","10.1103/PhysRevLett.84.5704","FERMILAB-Pub-99/311-E","hep-ex",,"  We have searched for direct pair production of scalar top and scalar bottom
quarks in 88 pb$^{-1}$ of $p\bar{p}$ collisions at $\sqrt{s}=1.8$ TeV with the
CDF detector. We looked for events with a pair of heavy flavor jets and missing
energy, consistent with scalar top quark decays to a charm quark and a
neutralino, or scalar bottom quark decays to a bottom quark and a neutralino.
The numbers of events that pass our selection for each process show no
deviation from Standard Model expectations. We compare our results to
next-to-leading order calculations for the scalar quark production cross
sections to exclude regions in scalar quark-neutralino parameter space.
","[{""version"":""v1"",""created"":""Fri, 22 Oct 1999 17:30:52 GMT""}]","2012-08-27"
"hep-ex/9910050","Bruce Schumm","SLD Collaboration","Search for Charmless Hadronic Decays of B Mesons with the SLD Detector","LaTex, 11 pages, 2 figures, uses RevTeX. This version contains minor
  changes suggested by Phys Rev D reviewers. Previous version was the original
  resubmission to Physical Review D, Rapid Communications, after rejection from
  Physical Review Letters. The previous version incorporated a number of
  changes suggested by Phys. Rev. Lett. referees, including additional
  clarifying text and figures, as well as a consideration of the possible
  effects of vector polarization in vector-vector decay modes","Phys.Rev.D62:071101,2000","10.1103/PhysRevD.62.071101","SLAC-PUB-8280; SCIPP 99/45","hep-ex",,"  Based on a sample of approximately 500,000 hadronic Z0 decays accumulated
between 1993 and 1998, the SLD experiment has set limits on 24 fully charged
two-body and quasi two-body exclusive charmless hadronic decays of B+, B0, and
B0_s mesons. The precise tracking capabilities of the SLD detector provided for
the efficient reduction of combinatoric backgrounds, yielding the most precise
available limits for ten of these modes.
","[{""version"":""v1"",""created"":""Fri, 22 Oct 1999 23:18:18 GMT""},{""version"":""v2"",""created"":""Wed, 10 May 2000 18:33:01 GMT""},{""version"":""v3"",""created"":""Tue, 18 Jul 2000 19:50:17 GMT""}]","2012-08-27"
